city,location,area,no._of_bedrooms,price
hyderabad,Hitech City,2265,3.0,148.0
hyderabad,Madhapur,1500,3.0,80.0
hyderabad,Somajiguda,1688,3.0,98.0
hyderabad,Pragathi Nagar,1100,2.0,46.0
hyderabad,Kokapet,1875,3.0,121.0
hyderabad,BK Guda Road,1050,2.0,42.0
hyderabad,Madhapur,2625,3.0,270.0
hyderabad,Gachibowli,3448,4.0,270.0
hyderabad,Shaikpet,2385,3.0,150.0
hyderabad,Nanakramguda,1800,3.0,112.0
hyderabad,Kondapur,2607,3.0,200.0
hyderabad,Madhapur,3240,4.0,292.0
hyderabad,Madhapur,2865,4.0,258.0
hyderabad,Pragathi Nagar Kukatpally,1125,2.0,40.6
hyderabad,Serilingampally,2050,3.0,140.0
hyderabad,Banjara Hills,3300,4.0,297.0
hyderabad,muthangi,1300,3.0,32.5
hyderabad,Madinaguda,1240,2.0,34.5
hyderabad,Nallagandla Gachibowli,1665,3.0,98.55
hyderabad,Nallagandla Gachibowli,1265,2.0,75.36
hyderabad,Nanakramguda,2644,3.0,97.82
hyderabad,Beeramguda,1000,2.0,25.0
hyderabad,Central Excise Colony Hyderabad,1550,3.0,65.0
hyderabad,Miyapur,4500,5.0,180.0
hyderabad,Madinaguda,1640,3.0,53.0
hyderabad,Somajiguda,3450,4.0,550.0
hyderabad,Madhapur,1150,2.0,39.0
hyderabad,Beeramguda,1150,2.0,39.0
hyderabad,Kondapur,1770,3.0,107.0
hyderabad,Himayat Nagar,1960,3.0,120.0
hyderabad,Bowenpally,980,2.0,38.0
hyderabad,Kondapur,1195,2.0,75.0
hyderabad,Ashok Nagar,1200,2.0,90.0
hyderabad,Ashok Nagar,1590,3.0,120.0
hyderabad,Nanakramguda,2220,3.0,150.0
hyderabad,Kukatpally,1592,3.0,126.0
hyderabad,Barkatpura,1380,3.0,65.0
hyderabad,Madhapur,4375,5.0,327.99999
hyderabad,Madinaguda,1640,3.0,55.0
hyderabad,Madinaguda,1240,2.0,37.2
hyderabad,Isnapur,1300,3.0,32.0
hyderabad,Madinaguda,1240,2.0,37.2
hyderabad,Nacharam,1160,2.0,56.0
hyderabad,Kukatpally,1695,3.0,112.0
hyderabad,Kukatpally,1090,2.0,73.17
hyderabad,Gachibowli,1275,2.0,115.0
hyderabad,Kokapet,1350,2.0,102.0
hyderabad,D D Colony,1250,3.0,63.0
hyderabad,DD Colony,2500,3.0,135.0
hyderabad,Nanakramguda,3258,4.0,227.0
hyderabad,Miyapur,1165,2.0,52.42
hyderabad,Ramnagar Gundu,1250,3.0,52.0
hyderabad,Patancheru,950,2.0,24.0
hyderabad,BHEL,1100,3.0,31.0
hyderabad,Serilingampally,2925,4.0,146.0
hyderabad,Kondapur,1710,3.0,130.0
hyderabad,Nanakramguda,2664,3.0,97.82
hyderabad,Nanakramguda,2000,3.0,74.0
hyderabad,Almasguda,1150,2.0,48.0
hyderabad,Pragathi Nagar,1150,2.0,41.4
hyderabad,Ashok Nagar,1145,2.0,85.0
hyderabad,Kondapur,1900,3.0,165.0
hyderabad,Hitech City,1580,3.0,100.0
hyderabad,Kondapur,2192,3.0,105.0
hyderabad,Hitech City,2595,3.0,205.0
hyderabad,Himayat Nagar,960,2.0,57.6
hyderabad,Madinaguda,1665,3.0,55.0
hyderabad,Patancheru,950,2.0,24.0
hyderabad,Kukatpally,1735,3.0,122.0
hyderabad,Kukatpally,1360,2.0,96.0
hyderabad,Kukatpally,1208,2.0,85.0
hyderabad,Kukatpally,1740,3.0,122.0
hyderabad,Bachupally,1200,2.0,46.8
hyderabad,Bachupally,1240,2.0,48.36
hyderabad,Bachupally,1240,2.0,48.36
hyderabad,Bachupally,1200,2.0,46.8
hyderabad,Bachupally,1600,3.0,62.4
hyderabad,Bachupally,1270,2.0,49.53
hyderabad,Alwal,1080,2.0,43.2
hyderabad,Allwyn Colony,1020,2.0,48.5
hyderabad,Miyapur Bachupally Road,1145,2.0,48.0
hyderabad,Chandanagar,1575,3.0,80.31999
hyderabad,Kukatpally,1700,3.0,103.0
hyderabad,Kukatpally,1730,2.0,105.0
hyderabad,Kukatpally,1090,2.0,66.48999
hyderabad,BK Guda Road,2300,3.0,170.0
hyderabad,Banjara Hills,3900,4.0,415.0
hyderabad,Banjara Hills,3765,4.0,451.0
hyderabad,Ashok Nagar,2021,3.0,127.0
hyderabad,Nanakramguda,2000,3.0,74.0
hyderabad,Nanakramguda,2220,3.0,150.0
hyderabad,Nanakramguda,2230,3.0,150.0
hyderabad,Manikonda,1834,3.0,162.0
hyderabad,Madhapur,4070,4.0,425.0
hyderabad,Manikonda,1834,3.0,160.0
hyderabad,Kukatpally,4700,4.0,410.0
hyderabad,Manikonda,1314,2.0,100.0
hyderabad,Gachibowli,3355,4.0,268.0
hyderabad,Gachibowli,4146,5.0,331.0
hyderabad,Gachibowli,3448,4.0,275.0
hyderabad,Patancheru,1200,3.0,32.0
hyderabad,Patancheru,1300,3.0,32.5
hyderabad,DD Colony,1600,3.0,90.0
hyderabad,Kukatpally,7600,8.0,350.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1513,3.0,68.0
hyderabad,Pragathi Nagar Kukatpally,1515,3.0,68.0
hyderabad,Sanath Nagar,1557,3.0,110.0
hyderabad,Patancheru,1300,3.0,31.0
hyderabad,Sri Nagar Colony,2025,3.0,125.0
hyderabad,Sri Nagar Colony,1260,2.0,78.0
hyderabad,Manikonda,1834,3.0,145.0
hyderabad,Tellapur,1580,3.0,72.0
hyderabad,Nanakramguda,1860,3.0,140.0
hyderabad,financial District,1005,2.0,22.11
hyderabad,Beeramguda Road,1200,2.0,35.0
hyderabad,Bandlaguda Jagir,1057,2.0,30.0
hyderabad,Ashok Nagar,2122,3.0,133.0
hyderabad,Patancheru,910,2.0,32.0
hyderabad,Pati,1375,3.0,40.0
hyderabad,Nagole,1001,2.0,20.02
hyderabad,Kondapur,2000,3.0,100.0
hyderabad,Kondapur,1615,3.0,140.0
hyderabad,Jubilee Hills,3085,3.0,400.0
hyderabad,Hitech City,2250,4.0,170.0
hyderabad,Kondapur,3195,3.0,215.0
hyderabad,Kokapet,1735,3.0,95.42
hyderabad,Madhapur,3450,4.0,335.0
hyderabad,Kondapur,1500,3.0,82.0
hyderabad,Bachupally Road,1175,2.0,42.3
hyderabad,Bachupally Road,1155,2.0,41.58
hyderabad,Patancheru,910,2.0,33.0
hyderabad,Karimnagar,1005,2.0,35.0
hyderabad,Bagh Amberpet,1150,2.0,55.0
hyderabad,Miyapur,1002,2.0,35.07
hyderabad,Miyapur,1013,2.0,35.45
hyderabad,Miyapur,1005,2.0,35.17
hyderabad,Miyapur,1007,2.0,35.24
hyderabad,Miyapur,1012,2.0,35.42
hyderabad,Nagole,1010,2.0,20.2
hyderabad,Nagole,1400,3.0,28.0
hyderabad,Kollur Road,1665,3.0,57.0
hyderabad,Medchal,1002,2.0,40.08
hyderabad,Chaitanyapuri,2200,3.0,93.0
hyderabad,Chaitanyapuri,2000,3.0,92.0
hyderabad,Chaitanyapuri,1600,3.0,93.0
hyderabad,Chaitanyapuri,1691,3.0,93.0
hyderabad,Chaitanyapuri,1500,3.0,93.0
hyderabad,Pragathi Nagar Kukatpally,1175,2.0,36.0
hyderabad,Chandanagar,1600,3.0,84.6
hyderabad,Chandanagar,1150,2.0,61.65
hyderabad,Kukatpally,1230,2.0,68.95999
hyderabad,Kukatpally,1090,2.0,61.68
hyderabad,Miyapur,1190,2.0,86.92
hyderabad,Miyapur,1920,3.0,107.0
hyderabad,Miyapur,1905,3.0,107.0
hyderabad,Kondapur,1295,2.0,112.0
hyderabad,Kokapet,3380,4.0,225.0
hyderabad,Somajiguda,3615,4.0,271.0
hyderabad,Nandagiri Hills,2600,3.0,221.0
hyderabad,Whitefield,2100,3.0,109.0
hyderabad,Film Nagar,3025,3.0,287.0
hyderabad,Nandagiri Hills,2600,3.0,221.0
hyderabad,Sri Nagar Colony,3590,3.0,394.0
hyderabad,Sri Nagar Colony,3590,3.0,394.0
hyderabad,Somajiguda,3875,3.0,290.0
hyderabad,Somajiguda,4290,3.0,321.0
hyderabad,Balanagar,1765,3.0,63.54
hyderabad,Balanagar,1940,3.0,69.84
hyderabad,Jubilee Hills,2445,3.0,165.0
hyderabad,Kokapet,1830,3.0,120.0
hyderabad,Kismatpur,1125,4.0,50.0
hyderabad,Patancheru,1300,3.0,32.0
hyderabad,Patancheru,910,2.0,32.5
hyderabad,Pati,1550,3.0,47.5
hyderabad,Patancheru,1650,3.0,48.0
hyderabad,Patancheru,1650,3.0,48.0
hyderabad,Pati,1475,3.0,45.5
hyderabad,Pati,1475,3.0,41.5
hyderabad,Patancheru,1500,2.0,35.5
hyderabad,Pati,1550,3.0,44.5
hyderabad,Pati,1400,3.0,39.0
hyderabad,Patancheru,1350,2.0,38.0
hyderabad,Pati,1475,3.0,42.5
hyderabad,Pati,1650,3.0,48.5
hyderabad,Patancheru,1375,2.0,40.5
hyderabad,Pati,1475,3.0,45.0
hyderabad,Dr A S Rao Nagar Rd,1000,2.0,48.0
hyderabad,Tellapur,1950,3.0,86.0
hyderabad,Kondapur,1535,3.0,87.49
hyderabad,KPHB,1550,3.0,83.0
hyderabad,Vivekananda Nagar Colony,1510,3.0,87.0
hyderabad,Boduppal,920,3.0,40.0
hyderabad,Gachibowli,1742,3.0,137.0
hyderabad,Banjara Hills,3765,4.0,575.0
hyderabad,Gachibowli,2750,3.0,165.0
hyderabad,Ameenpur,1160,2.0,45.82
hyderabad,Manikonda,2450,4.0,112.0
hyderabad,Jubilee Hills,4700,4.0,550.0
hyderabad,LB Nagar,1100,2.0,46.0
hyderabad,financial District,1250,2.0,33.75
hyderabad,Kollur Road,1250,2.0,43.0
hyderabad,Miyapur,1006,2.0,35.21
hyderabad,Kollur Road,1200,2.0,45.0
hyderabad,Kollur Road,1250,2.0,42.5
hyderabad,Kollur Road,1250,2.0,46.0
hyderabad,Kollur Road,1205,2.0,42.17
hyderabad,Kollur Road,1206,2.0,42.21
hyderabad,Kollur,1208,2.0,42.28
hyderabad,Kollur Road,1202,2.0,42.07
hyderabad,Kollur Road,1203,2.0,42.1
hyderabad,Kondapur,1104,2.0,49.68
hyderabad,Kondapur,1600,3.0,72.0
hyderabad,Kollur Road,1242,2.0,44.69
hyderabad,Aminpur,1210,2.0,36.0
hyderabad,Dammaiguda,1630,3.0,52.0
hyderabad,Dammaiguda,990,2.0,32.0
hyderabad,Bachupally,1450,3.0,65.0
hyderabad,Ring Road,950,2.0,29.0
hyderabad,Hyder Nagar,1050,2.0,48.3
hyderabad,Saket,1400,2.0,195.0
hyderabad,Hyder Nagar,1050,2.0,52.0
hyderabad,Begumpet,1200,2.0,78.0
hyderabad,Kavuri Hills,4150,4.0,260.0
hyderabad,Sun City,1500,5.0,37.0
hyderabad,Madhapur,1530,3.0,98.0
hyderabad,Ashok Nagar,1250,3.0,105.0
hyderabad,manneguda,1296,2.0,42.76
hyderabad,Shaikpet,998,2.0,34.0
hyderabad,Moti Nagar,1850,4.0,98.0
hyderabad,Miyapur,1115,2.0,95.0
hyderabad,Hitech City,2630,3.0,210.0
hyderabad,Sanath Nagar,500,2.0,28.0
hyderabad,Hafeezpet,1085,2.0,63.0
hyderabad,Gachibowli,1325,2.0,51.0
hyderabad,Kollur Road,1200,2.0,42.0
hyderabad,Kollur Road,1201,2.0,42.03
hyderabad,Kollur Road,1260,2.0,46.0
hyderabad,Kondapur,1103,2.0,49.63
hyderabad,Kondapur,1106,2.0,49.77
hyderabad,Kukatpally,1360,2.0,95.0
hyderabad,Kukatpally,1740,3.0,122.0
hyderabad,Boduppal,920,3.0,40.0
hyderabad,AS Rao Nagar,1200,2.0,60.0
hyderabad,AS Rao Nagar,1440,3.0,52.0
hyderabad,Sainikpuri,1010,2.0,55.0
hyderabad,Sainikpuri,1080,2.0,45.0
hyderabad,Kompally,1950,3.0,65.0
hyderabad,Manikonda,1834,3.0,150.0
hyderabad,Shaikpet,2200,3.0,135.0
hyderabad,Shaikpet,1133,2.0,69.0
hyderabad,Serilingampally,1650,3.0,82.0
hyderabad,Jubilee Hills,2600,3.0,175.0
hyderabad,Kokapet,500,2.0,27.5
hyderabad,Usman Nagar,1075,2.0,40.0
hyderabad,new nallakunta,1100,2.0,50.0
hyderabad,Gachibowli,1120,2.0,95.0
hyderabad,Shadnagar,1200,2.0,38.0
hyderabad,Shadnagar,1200,2.0,40.0
hyderabad,Shadnagar,1120,2.0,39.0
hyderabad,Kondapur,1295,2.0,100.0
hyderabad,Kondapur,1490,3.0,120.0
hyderabad,Kokapet,1270,2.0,82.55
hyderabad,nizampet road,1100,2.0,39.0
hyderabad,Uppal,1050,2.0,42.16
hyderabad,Uppal,1978,3.0,79.12
hyderabad,Mailardevpally,1360,3.0,59.0
hyderabad,Kukatpally,2000,3.0,95.0
hyderabad,Jubilee Hills,3537,3.0,450.0
hyderabad,Suchitra,1100,2.0,49.0
hyderabad,Narsingi,1935,3.0,95.0
hyderabad,Tirumalgiri,1080,2.0,57.0
hyderabad,Tirumalgiri,1200,2.0,60.0
hyderabad,Chikkadapally,1905,3.0,154.0
hyderabad,Begumpet,1570,3.0,112.99999
hyderabad,Begumpet,1570,3.0,112.99999
hyderabad,Gachibowli,1800,3.0,105.0
hyderabad,Gachibowli,1700,3.0,100.0
hyderabad,Narsingi,1600,3.0,115.0
hyderabad,Narsingi,1655,3.0,100.0
hyderabad,Manikonda,1800,3.0,98.0
hyderabad,Manikonda,1300,2.0,65.0
hyderabad,Kollur Road,1207,2.0,42.24
hyderabad,Hitech City,3430,4.0,358.0
hyderabad,Gachibowli,2160,3.0,195.0
hyderabad,Hitech City,3430,3.0,360.0
hyderabad,Hitech City,3430,4.0,358.0
hyderabad,Madhapur,2655,3.0,275.0
hyderabad,Hyder Nagar,861,2.0,45.0
hyderabad,Miyapur,3152,4.0,173.0
hyderabad,Serilingampally,1650,3.0,82.0
hyderabad,JNTU,1550,3.0,85.25
hyderabad,hyderabad,1030,2.0,52.0
hyderabad,Shamshabad,3550,3.0,175.0
hyderabad,Srisailam Highway,2983,4.0,180.0
hyderabad,Kondapur,2225,3.0,193.0
hyderabad,Shaikpet,4160,4.0,350.0
hyderabad,Domalguda,1900,3.0,125.0
hyderabad,Domalguda,1105,2.0,72.0
hyderabad,Lingampalli,1150,2.0,39.0
hyderabad,Film Nagar,4600,4.0,460.0
hyderabad,Hitech City,2120,3.0,150.0
hyderabad,Kondapur,2103,3.0,120.0
hyderabad,Narsingi,1760,3.0,110.0
hyderabad,Allwyn Colony,1150,2.0,39.0
hyderabad,Lingampalli,1150,2.0,39.0
hyderabad,Jubilee Hills,1700,3.0,110.0
hyderabad,Kukatpally,2232,3.0,165.0
hyderabad,Kukatpally,1740,3.0,122.0
hyderabad,Kukatpally,1592,3.0,115.0
hyderabad,Kukatpally,1360,2.0,95.0
hyderabad,Kukatpally,1208,2.0,84.0
hyderabad,Bandlaguda Jagir,1200,2.0,35.0
hyderabad,Hitech City,2160,3.0,152.0
hyderabad,Manikonda,1834,3.0,148.0
hyderabad,Boduppal,1650,3.0,75.0
hyderabad,Whisper Valley,1180,2.0,45.67
hyderabad,Whisper Valley,1200,2.0,46.5
hyderabad,Whisper Valley,1220,2.0,47.0
hyderabad,Whisper Valley,1180,2.0,45.67
hyderabad,Whisper Valley,1200,2.0,46.5
hyderabad,Madhapur,3975,5.0,398.0
hyderabad,Madhapur,2655,3.0,270.0
hyderabad,Santoshnagar,1160,3.0,47.0
hyderabad,Tolichowki,1570,2.0,70.65
hyderabad,Begumpet,1725,3.0,124.0
hyderabad,Begumpet,1725,3.0,124.0
hyderabad,Begumpet,1725,3.0,124.0
hyderabad,Begumpet,1725,3.0,124.0
hyderabad,Begumpet,1570,3.0,112.99999
hyderabad,Gachibowli,2644,3.0,97.82
hyderabad,Uppal Kalan,965,2.0,44.0
hyderabad,Manikonda,1850,4.0,85.1
hyderabad,Kokapet,1000,2.0,55.0
hyderabad,LB Nagar,1310,3.0,57.0
hyderabad,Domalguda Road,2150,3.0,150.0
hyderabad,Balanagar,1150,2.0,39.0
hyderabad,Gachibowli,1150,2.0,39.0
hyderabad,Kondapur,1150,2.0,39.0
hyderabad,Kukatpally,1150,2.0,39.0
hyderabad,KPHB,1150,2.0,39.0
hyderabad,Narsingi,1945,3.0,125.0
hyderabad,Kukatpally,1360,2.0,105.0
hyderabad,Balanagar,1150,2.0,39.0
hyderabad,Gachibowli,1150,2.0,39.0
hyderabad,Kondapur,1150,2.0,39.0
hyderabad,Kukatpally,1150,2.0,39.0
hyderabad,KPHB,1150,2.0,39.0
hyderabad,KPHB,1150,2.0,39.0
hyderabad,Nizampet,1150,2.0,39.0
hyderabad,Allwyn Colony,1150,2.0,39.0
hyderabad,Aminpur,1150,2.0,39.0
hyderabad,Bachupally,1150,2.0,39.0
hyderabad,Miyapur,1150,2.0,39.0
hyderabad,Chandanagar,1150,2.0,39.0
hyderabad,Patancheru,1150,2.0,39.0
hyderabad,Shankarpalli,1150,2.0,39.0
hyderabad,Mallampet,1150,2.0,39.0
hyderabad,Old Bowenpally,1269,2.0,60.0
hyderabad,Narsingi,1200,2.0,48.76
hyderabad,Narsingi,1100,2.0,43.67
hyderabad,Chandanagar,1150,2.0,39.0
hyderabad,Aminpur,1150,2.0,39.0
hyderabad,Miyapur,1150,2.0,39.0
hyderabad,Balanagar,1150,2.0,39.0
hyderabad,Gachibowli,1150,2.0,39.0
hyderabad,Hitech City,1150,2.0,39.0
hyderabad,Madhapur,1150,2.0,39.0
hyderabad,Kondapur,1150,2.0,39.0
hyderabad,KPHB,1150,2.0,39.0
hyderabad,Narsingi,1200,2.0,48.76
hyderabad,Narsingi,1100,2.0,43.67
hyderabad,Gopanpally,1600,3.0,76.0
hyderabad,Bolarum,1510,3.0,55.87
hyderabad,Bolarum,1365,3.0,50.5
hyderabad,Chaitanyapuri,1691,3.0,93.0
hyderabad,Begumpet,1725,3.0,124.0
hyderabad,Madhapur,4070,4.0,435.0
hyderabad,Madhapur,3430,3.0,350.0
hyderabad,Manikonda,1100,2.0,63.0
hyderabad,Tarnaka,1450,3.0,70.0
hyderabad,Gachibowli,3434,4.0,265.0
hyderabad,Manikonda,1314,2.0,99.0
hyderabad,Banjara Hills,3474,4.0,240.0
hyderabad,Jubilee Hills,4600,4.0,310.0
hyderabad,Kothapet,1250,2.0,60.0
hyderabad,Himayat Nagar,2100,3.0,125.0
hyderabad,Baghlingampally,1150,2.0,55.0
hyderabad,Madhapur,4070,4.0,420.0
hyderabad,Kukatpally,1695,3.0,90.0
hyderabad,Nanakramguda,2460,3.0,155.0
hyderabad,Kondapur,2000,3.0,110.0
hyderabad,Banjara Hills,3695,4.0,500.0
hyderabad,Nanakramguda,2220,3.0,150.0
hyderabad,Picket,1822,3.0,85.0
hyderabad,Sainikpuri,1595,3.0,50.0
hyderabad,East Marredpally,1535,3.0,126.0
hyderabad,Kollur,1665,3.0,50.0
hyderabad,Kukatpally,1278,2.0,110.0
hyderabad,Kukatpally,2600,4.0,185.0
hyderabad,Hitech City,2500,3.0,200.0
hyderabad,East Marredpally,1535,3.0,126.0
hyderabad,Nanakramguda,2460,3.0,155.0
hyderabad,Nanakramguda,2270,3.0,180.0
hyderabad,Nanakramguda,1600,3.0,120.0
hyderabad,Safilguda,1000,2.0,40.0
hyderabad,Nizampet,1180,2.0,45.66
hyderabad,Bachupally,1100,2.0,38.29999
hyderabad,Gachibowli,3180,3.0,320.0
hyderabad,Chaitanyapuri,1691,3.0,93.0
hyderabad,Chaitanyapuri,1691,3.0,93.0
hyderabad,Chaitanyapuri,1691,3.0,93.0
hyderabad,Nanakramguda,5440,4.0,600.0
hyderabad,Jubilee Hills,2850,3.0,198.0
hyderabad,Banjara Hills,3556,4.0,275.0
hyderabad,Ashok Nagar,1300,3.0,55.0
hyderabad,Manikonda,2566,4.0,150.0
hyderabad,Sikh Village,1980,3.0,90.0
hyderabad,Old Bowenpally,1436,3.0,35.0
hyderabad,West Marredpally,4000,4.0,220.0
hyderabad,Neredmet,1000,2.0,35.0
hyderabad,Gachibowli,2644,3.0,97.82
hyderabad,Kothaguda,2813,3.0,135.0
hyderabad,Kothaguda,2815,3.0,135.0
hyderabad,Macha Bolarum,1300,2.0,48.0
hyderabad,Gopanpally,4320,4.0,400.0
hyderabad,Kukatpally,1450,3.0,93.0
hyderabad,Alkapur township,1331,2.0,72.0
hyderabad,Kothaguda,2650,3.0,170.0
hyderabad,Begumpet,1570,3.0,112.99999
hyderabad,Hitech City,2160,3.0,140.0
hyderabad,Hitech City,1580,3.0,112.0
hyderabad,Hitech City,2160,3.0,155.0
hyderabad,Manikonda,970,2.0,50.0
hyderabad,Kachiguda,800,2.0,40.0
hyderabad,Himayat Nagar,1358,3.0,100.0
hyderabad,Nizampet,1145,2.0,38.0
hyderabad,Domalguda,2000,3.0,140.0
hyderabad,East Marredpally,2075,3.0,134.0
hyderabad,Malkajgiri,1600,3.0,75.0
hyderabad,Kowkur,1230,2.0,40.0
hyderabad,East Marredpally,1060,2.0,72.0
hyderabad,Gachibowli,3325,3.0,375.0
hyderabad,West Marredpally,1822,3.0,85.0
hyderabad,West Marredpally,2115,3.0,140.0
hyderabad,Safilguda,880,2.0,40.0
hyderabad,Malkajgiri,925,2.0,46.0
hyderabad,Yapral,1554,3.0,62.0
hyderabad,Banjara Hills,4730,4.0,614.0
hyderabad,Begumpet,1725,3.0,124.0
hyderabad,Begumpet,1525,3.0,110.0
hyderabad,Begumpet,1525,3.0,110.0
hyderabad,Kothaguda,3883,4.0,295.0
hyderabad,Nanakramguda,5440,4.0,575.0
hyderabad,Hitech City,3031,4.0,240.0
hyderabad,Nallagandla Gachibowli,1860,3.0,155.0
hyderabad,Puppalaguda,1875,3.0,78.75
hyderabad,Gachibowli,2008,3.0,74.29
hyderabad,Gopanpally,1290,2.0,85.0
hyderabad,Hitech City,2160,3.0,140.0
hyderabad,Rakshapuram,1000,3.0,35.0
hyderabad,Bachupally,1150,2.0,41.4
hyderabad,Nizampet,1170,2.0,46.8
hyderabad,Madhapur,4305,4.0,330.0
hyderabad,Kondapur,2800,3.0,134.0
hyderabad,west venkatapuram,1500,3.0,57.0
hyderabad,Kukatpally,1090,2.0,62.77
hyderabad,Kukatpally,1230,2.0,70.19
hyderabad,Kukatpally,1435,3.0,81.05
hyderabad,Miyapur,1115,2.0,81.81999
hyderabad,Miyapur,1945,3.0,109.0
hyderabad,Vidyanagar Adikmet,1616,3.0,140.0
hyderabad,Suchitra,1100,2.0,44.0
hyderabad,Miyapur,1300,2.0,52.0
hyderabad,Gachibowli,2690,3.0,200.0
hyderabad,Gachibowli,2750,3.0,1650.0
hyderabad,Manikonda,1834,3.0,145.0
hyderabad,Puppalaguda,1091,2.0,35.0
hyderabad,Aushapur,1500,3.0,75.0
hyderabad,Aushapur,1500,3.0,75.0
hyderabad,Manikonda,1834,3.0,155.0
hyderabad,Miyapur,1920,3.0,107.0
hyderabad,Miyapur,1425,2.0,102.0
hyderabad,Nizampet,1220,2.0,47.0
hyderabad,Boduppal,1615,3.0,74.0
hyderabad,Barkatpura,1540,3.0,85.0
hyderabad,East Marredpally,1400,2.0,60.0
hyderabad,Suchitra,1200,2.0,52.0
hyderabad,Old Alwal,1425,3.0,55.0
hyderabad,Secunderabad Railway Station Road,1580,2.0,65.0
hyderabad,Nallagandla Gachibowli,1844,3.0,92.93
hyderabad,Nallagandla Gachibowli,2120,3.0,106.0
hyderabad,KPHB,1000,2.0,65.0
hyderabad,KPHB,965,2.0,60.0
hyderabad,Rajendra Nagar,2500,4.0,195.0
hyderabad,Balapur,1100,2.0,42.0
hyderabad,Karmanghat,875,2.0,40.0
hyderabad,Hastinapur,1610,3.0,80.0
hyderabad,new nallakunta,1420,3.0,85.2
hyderabad,Nanakramguda,2460,3.0,173.0
hyderabad,Hitech City,3250,4.0,325.0
hyderabad,Yapral,1100,2.0,40.7
hyderabad,Yapral,1100,2.0,40.7
hyderabad,Kokapet,1735,3.0,112.0
hyderabad,Puppalaguda,1510,2.0,63.42
hyderabad,Puppalaguda,1320,2.0,55.44
hyderabad,Puppalaguda,2175,3.0,91.35
hyderabad,Puppalaguda,1980,3.0,83.16
hyderabad,Puppalaguda,1560,3.0,65.52
hyderabad,Puppalaguda,2000,3.0,84.0
hyderabad,Puppalaguda,2005,3.0,84.21
hyderabad,Puppalaguda,1340,2.0,56.28
hyderabad,Puppalaguda,1880,3.0,78.95999
hyderabad,Puppalaguda,1415,2.0,59.43
hyderabad,Puppalaguda,2180,3.0,91.56
hyderabad,Puppalaguda,2190,3.0,91.98
hyderabad,Puppalaguda,1600,3.0,67.2
hyderabad,Hitech City,2260,3.0,170.0
hyderabad,Hitech City,2015,3.0,150.0
hyderabad,Kollur Road,1250,2.0,45.0
hyderabad,Miyapur,1001,2.0,35.03
hyderabad,chandrayangutta,1551,3.0,56.0
hyderabad,Jubilee Hills,3000,3.0,75.0
hyderabad,Kollur Road,1245,2.0,46.0
